ID_MASTER;Official_Name;Short_Name;Partner_Name reported;Member_Name;Headquarter Location;Member_Type;Member_Type_2;International_Local;Aggregator_operator;Region of activity;Sector
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Fairventures Worldwide;No data;Non-profit organizations;Non-Governmental Organisations;International;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Farm Africa;United Kingdom;Non-profit organizations;Non-Governmental Organisations;International;Operator;Africa;A
18;Climate Resilient Housing;CRH;Climate Resilient Housing;German Red Cross;No data;Non-profit organizations;Non-Governmental Organisations;International;Operator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;HRC - Honduran Red Cross;No data;Non-profit organizations;Non-Governmental Organisations;International;Operator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Ideo.org;No data;Non-profit organizations;Non-Governmental Organisations;International;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Kenya Markets Trust (GatsbyAfrica);Kenya;Non-profit organizations;Non-Governmental Organisations;International;Operator;Africa;M, A, E
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Mahila Housing Sewa Trust;India;Non-profit organizations;Non-Governmental Organisations;International;Operator;Asia;M
8;Global Mangrove Alliance;GMA;Global Mangrove Alliance;MAP. Mangrove Action Project;No data;Non-profit organizations;Non-Governmental Organisations;International;Operator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;People in Need;No data;Non-profit organizations;Non-Governmental Organisations;International;Operator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Plant With Purpose;No data;Non-profit organizations;Non-Governmental Organisations;International;Operator;No data;No data
21;The Climakers;Climakers;The Climakers;Procasur ;No data;Non-profit organizations;Non-Governmental Organisations;International;Operator;No data;No data
8;Global Mangrove Alliance;GMA;Global Mangrove Alliance;Beds;No data;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Concern Worldwide;Irland;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Conservation Society of Sierra Leone (CSSL);Sierra Leone;Non-profit organizations;Non-Governmental Organisations;Local;Operator;Africa;S
18;Climate Resilient Housing;CRH;Climate Resilient Housing;FENALCO Antioquia;No data;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Palang Merah Indonesia;No data;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
6;Extreme Heat Resilience Alliance;EHRA;Extreme Heat Resilience Alliance;Sweltering Cities;Australia;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Tanzania Development Trust (TDT);No data;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
8;Global Mangrove Alliance;GMA;Global Mangrove Alliance;United Wat Mumbai;No data;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Philippine Action for Community-led Shelter Initiatives, Incorporated (PACSII);Phillipines ;Non-profit organizations;Non-Governmental Organisations;Local;Operator;Asia;M, P, S
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Philippine National Red Cross;No data;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Plan International UK;United Kingdom;Non-profit organizations;Non-Governmental Organisations;International;Operator;Europe;A, E, M, P, Q, S
8;Global Mangrove Alliance;GMA;Global Mangrove Alliance;Planet Indonesia;No data;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;SACDEP Kenya;No data;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;SayTrees Environmental Trust;India;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;SWAGEN (Support for Women in Agriculture and the Environment );Uganda;Non-profit organizations;Non-Governmental Organisations;Local;Operator;No data;No data
14;Ocean Risk and Resilience Action Alliance;ORRAA;Ocean Risk and Resilience Action Alliance;Conservation International;North America;Non-profit organizations;Secondary organization;International;Aggregator;Global;0
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Conservation International;North America;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
8;Global Mangrove Alliance;GMA;Global Mangrove Alliance;Conservation International;North America;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Race to Resilience ;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Structural Engineers Association of Davao;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Bothanic Garden Conservation International (BGCI);No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
19;Risk-informed Early Action Partnership;REAP;Risk-informed Early Action Partnership;BRAC International ;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
8;Global Mangrove Alliance;GMA;Global Mangrove Alliance;Fauna & Flora International;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Global Communities;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;GSM Association;United Kingdom;Non-profit organizations;Secondary organization;International;Aggregator;Europe;I
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Kickstart international;United States;Non-profit organizations;Secondary organization;International;Aggregator;Africa;A, E
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Kota Kita;Indonesia;Non-profit organizations;Secondary organization;International;Aggregator;Asia;J, S
14;Ocean Risk and Resilience Action Alliance;ORRAA;Ocean Risk and Resilience Action Alliance;Oceana-Europe;Europa;Non-profit organizations;Secondary organization;International;Aggregator;Europa;0
21;The Climakers;Climakers;The Climakers;PanAfrican Farmers Organisation PAFO ;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
6;Extreme Heat Resilience Alliance;EHRA;Extreme Heat Resilience Alliance;Pathfinder International;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Plan International;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Project Concern International (PCI);No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Regions4 Sustainable Development;Belgium ;Non-profit organizations;Secondary organization;International;Aggregator;Europe;A,E,K,M,S
6;Extreme Heat Resilience Alliance;EHRA;Extreme Heat Resilience Alliance;Climate Resolve;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Environmental Development Action in the Third World (ENDA);Senegal;Non-profit organizations;Secondary organization;International;Aggregator;Africa;D
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Friendship;Bangladesh;Non-profit organizations;Secondary organization;International;Aggregator;Asia;Q
14;Ocean Risk and Resilience Action Alliance;ORRAA;Ocean Risk and Resilience Action Alliance;Global Fishing Watch;Europa;Non-profit organizations;Secondary organization;International;Aggregator;Global;0
6;Extreme Heat Resilience Alliance;EHRA;Extreme Heat Resilience Alliance;Global Infrastructure Basel;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Helvetas;Switzerland;Non-profit organizations;Secondary organization;International;Aggregator;Africa, Europe, Asia, Latin America and the Caribbean;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Helvetas;Switzerland;Non-profit organizations;Secondary organization;International;Aggregator;Africa, Europe, Asia, Latin America and the Caribbean;M
13;Just Rural Transition;JRT;Just Rural Transition;International Land and Forest ;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;International Platform on Adaptation Metrics (IPAM);Morocco;Non-profit organizations;Secondary organization;International;Aggregator;Africa;A,E,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;ISET international;United States;Non-profit organizations;Secondary organization;International;Aggregator;Africa, Asia, Europe, Latin America and the Caribbean, North America, Oceania;M
14;Ocean Risk and Resilience Action Alliance;ORRAA;Ocean Risk and Resilience Action Alliance;IUCN;North America;Non-profit organizations;Secondary organization;International;Aggregator;Global;0
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Land Rights Organisation of South Africa (LAMOSA);South Africa;Non-profit organizations;Secondary organization;International;Aggregator;Africa;M
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Organisation for Sustainable Socio-Economic Development Initiative (OSSEDI) - Malawi;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
13;Just Rural Transition;JRT;Just Rural Transition;Organization (IFSO) ;No data;Non-profit organizations;Secondary organization;International;Aggregator;No data;No data
14;Ocean Risk and Resilience Action Alliance;ORRAA;Ocean Risk and Resilience Action Alliance;Pew Charitable Trusts;North America;Non-profit organizations;Secondary organization;International;Aggregator;Global;0
2;Cities Race to Resilience Coalition;CitiesR2R;Cities Race to Resilience Coalition;Adamstown;Adamstown;Nonstate public administration;Cities;Local;Operator;Pitcairn Islands, British Overseas Territory;"O. Public administration and defence; compulsory social security"
